Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
25000,287,305,0.4473159909248352,0.4586850106716156,,,261.5754686295986,22.65002503991127,0.023390665564071243,2018-10-15,2018-11-02,18 days,
-25000,305,526,0.4586850106716156,0.3942610025405884,,,1589.2765529453754,21.3236503303051,0.13859415642279882,2018-11-02,2019-06-11,221 days,
33953,526,527,0.3942610025405884,0.4017600119113922,,,227.58656366321443,27.027301503688097,0.01700139834566008,2019-06-11,2019-06-12,1 days,
16864,527,529,0.4017600119113922,0.4059210121631622,,,56.55037545585539,13.620732789993285,0.008346572899930571,2019-06-12,2019-06-14,2 days,
33464,529,550,0.4059210121631622,0.3789640069007873,,,-928.354616378069,26.265392277956007,-0.06834307525398027,2019-06-14,2019-07-05,21 days,
19949,550,551,0.3789640069007873,0.3890550136566162,,,185.98428233093134,15.321211441099644,0.02460124857639119,2019-07-05,2019-07-06,1 days,
31213,551,552,0.3890550136566162,0.3970470130443573,,,224.91767433014513,24.53660255941749,0.018521538363723885,2019-07-06,2019-07-07,1 days,
19985,552,553,0.3970470130443573,0.4015330076217651,,,73.69297991648206,15.959621713012456,0.009287098090647797,2019-07-07,2019-07-08,1 days,
30674,553,554,0.4015330076217651,0.3941679894924164,,,-250.3218984851224,24.4073323854804,-0.02032390605892629,2019-07-08,2019-07-09,1 days,
20798,554,555,0.3941679894924164,0.3637750148773193,,,-647.8767846496712,15.763698604881764,-0.0790295469187667,2019-07-09,2019-07-10,1 days,
31078,555,575,0.3637750148773193,0.3184700012207031,,,-1429.1920250306111,21.202810610294343,-0.12641675978825279,2019-07-10,2019-07-30,20 days,
-31078,575,969,0.3184700012207031,0.2645109891891479,,,1658.8202926967163,18.11788321995735,0.16760144075283,2019-07-30,2020-08-27,394 days,
76393,969,976,0.2645109891891479,0.2465800046920776,,,-1408.8454729802588,39.043774295568454,-0.06972139625459517,2020-08-27,2020-09-03,7 days,
4412,976,978,0.2465800046920776,0.2376919984817505,,,-41.35049147796619,2.1366080780029293,-0.03800907630448297,2020-09-03,2020-09-05,2 days,
24631,978,979,0.2376919984817505,0.2407310009002685,,,63.06963167273862,11.78403689777851,0.01077267823692687,2020-09-05,2020-09-06,1 days,
23428,979,980,0.2407310009002685,0.2421739995479583,,,22.493073967575377,11.313498350501058,0.003988242659445811,2020-09-06,2020-09-07,1 days,
23497,980,981,0.2421739995479583,0.2367530018091201,,,-138.63053162036834,11.253347750887272,-0.024362337621743307,2020-09-07,2020-09-08,1 days,
23490,981,985,0.2367530018091201,0.2478139996528625,,,248.44036048516693,11.382478864341973,0.0446728479109531,2020-09-08,2020-09-12,4 days,
46976,985,986,0.2478139996528625,0.2418009936809539,,,-305.4671224632276,23.00015392684936,-0.026239925808676182,2020-09-12,2020-09-13,1 days,
22028,986,988,0.2418009936809539,0.2438499927520752,,,34.43743160951321,10.697919929146765,0.006465432837513595,2020-09-13,2020-09-15,2 days,
23532,988,1038,0.2438499927520752,0.2377929985523224,,,-153.86721037995815,11.334022871375083,-0.026814178328498528,2020-09-15,2020-11-04,50 days,
46876,1038,1039,0.2377929985523224,0.2457759976387024,,,351.54328490769865,22.667780265450478,0.03153764045133925,2020-11-04,2020-11-05,1 days,
34251,1039,1041,0.2457759976387024,0.2495819926261901,,,113.39262779187872,16.96650652456283,0.013470139594711644,2020-11-05,2020-11-07,2 days,
45730,1041,2919,0.2495819926261901,1.8477239608764648,,,72987.12240683139,95.90980125367642,6.394871062221377,2020-11-07,2025-12-29,1878 days,
