Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
7692,252,258,1.0572669506072998,1.0914980173110962,,,246.7770649523735,16.5283001332283,0.030344561245813785,2021-09-10,2021-09-16,6 days,
7654,258,259,1.0914980173110962,1.0655980110168457,,,-214.7490611770153,16.51041300082207,-0.025705133566524492,2021-09-16,2021-09-17,1 days,
7657,259,260,1.0655980110168457,1.0756679773330688,,,60.71005841052532,16.395673672795297,0.007440611042720801,2021-09-17,2021-09-18,1 days,
7655,260,261,1.0756679773330688,1.0484280586242676,,,-224.78153287112713,16.25995515525341,-0.02729840003005528,2021-09-18,2021-09-19,1 days,
7654,261,295,1.0484280586242676,1.0944969654083252,,,336.20946439123156,16.401948133945467,0.04189699178564915,2021-09-19,2021-10-23,34 days,
10658,295,296,1.0944969654083252,1.0842829942703247,,,-132.08194119906426,23.22143681025505,-0.01132278251046201,2021-10-23,2021-10-24,1 days,
7802,296,300,1.0842829942703247,1.0588200092315674,,,-215.3826989057064,16.720489633321762,-0.025460224118738384,2021-10-24,2021-10-28,4 days,
11061,300,315,1.0588200092315674,1.1893550157546997,,,1418.9806432009937,24.867063951373098,0.12116018811473858,2021-10-28,2021-11-12,15 days,
-11061,315,320,1.1893550157546997,1.096290946006775,,,1004.1001454987526,25.28152998304367,0.076325758569707,2021-11-12,2021-11-17,5 days,
12786,320,321,1.096290946006775,1.0419540405273438,,,-722.091273857832,27.339600397825244,-0.05151474676651781,2021-11-17,2021-11-18,1 days,
6709,321,324,1.0419540405273438,1.0601730346679688,,,108.12806114196778,14.103170547485352,0.015467925108551639,2021-11-18,2021-11-21,3 days,
11820,324,325,1.0601730346679688,1.0366220474243164,,,-303.1567870903015,24.78411787033081,-0.024192071942083584,2021-11-21,2021-11-22,1 days,
7739,325,326,1.0366220474243164,1.0670570135116575,,,219.25583029734918,16.280372252583504,0.02733039211041252,2021-11-22,2021-11-23,1 days,
11301,326,327,1.0670570135116575,1.0420750379562378,,,-306.15660706543673,23.835301313638688,-0.025388622410841437,2021-11-23,2021-11-24,1 days,
8138,327,328,1.0420750379562378,1.0318880081176758,,,-99.77996009516716,16.87791126894951,-0.011765940491850447,2021-11-24,2021-11-25,1 days,
11473,328,332,1.0318880081176758,0.9919610023498536,,,-481.30215687131755,23.219619697093968,-0.04065446487241826,2021-11-25,2021-11-29,4 days,
8830,332,333,0.9919610023498536,0.9987540245056152,,,42.404371948241206,17.57801368713379,0.004841225731182877,2021-11-29,2021-11-30,1 days,
11343,333,334,0.9987540245056152,0.9909300208091736,,,-111.3166600547433,22.568986126005647,-0.00982593061050671,2021-11-30,2021-12-01,1 days,
8969,334,353,0.9909300208091736,0.8798279762268066,,,-1013.2530663346648,16.778828475415708,-0.11400684226637074,2021-12-01,2021-12-20,19 days,
-8969,353,656,0.8798279762268066,0.4512270092964172,,,3832.183840233505,11.938232165157796,0.4856289223459773,2021-12-20,2022-10-19,303 days,
45854,656,657,0.4512270092964172,0.4480839967727661,,,-185.35670313179236,41.237006872296334,-0.008958514110277507,2022-10-19,2022-10-20,1 days,
242,657,658,0.4480839967727661,0.4610979855060577,,,2.929363233745085,0.22002203971147538,0.02701459288480536,2022-10-20,2022-10-21,1 days,
44547,658,661,0.4610979855060577,0.4538210034370422,,,-364.9246164288819,40.75689620044827,-0.017766074273709784,2022-10-21,2022-10-24,3 days,
811,661,662,0.4538210034370422,0.461544007062912,,,5.52099491706495,0.7423610235154627,0.015000712976728295,2022-10-24,2022-10-25,1 days,
43784,662,703,0.461544007062912,0.3895840048789978,,,-3187.962524495363,37.26578887486458,-0.1577555532769194,2022-10-25,2022-12-05,41 days,
-43784,703,728,0.3895840048789978,0.3450169861316681,,,1919.1585790426732,32.163769790410996,0.11251082489881249,2022-12-05,2022-12-30,25 days,
