Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
195,205,537,102.31999969482422,178.58999633789062,,,14735.705722332,136.9436230659485,0.7385430207033823,2018-10-24,2020-02-21,485 days,
-117,537,538,178.58999633789062,170.88999938964844,,,798.6767441940308,102.22289875030518,0.03822328853183945,2020-02-21,2020-02-24,3 days,
135,538,539,170.88999938964844,168.07000732421875,,,-495.097931098938,114.39900226593018,-0.021460542426782348,2020-02-24,2020-02-25,1 days,
1,539,540,168.07000732421875,170.1699981689453,,,1.2543908309936525,0.8456000137329102,0.007463501971377054,2020-02-25,2020-02-26,1 days,
134,540,541,170.1699981689453,158.17999267578125,,,-1716.6579830169678,109.9972469329834,-0.07528283838586636,2020-02-26,2020-02-27,1 days,
9,541,542,158.17999267578125,162.00999450683594,,,27.2657417678833,7.204274711608887,0.01915240234779709,2020-02-27,2020-02-28,1 days,
130,542,543,162.00999450683594,172.7899932861328,,,1292.5898452758788,108.80999603271485,0.061372749502777844,2020-02-28,2020-03-02,3 days,
2,543,544,172.7899932861328,164.50999450683594,,,-18.246497497558593,1.6864999389648438,-0.05279963599322322,2020-03-02,2020-03-03,1 days,
137,544,546,164.50999450683594,166.27000427246094,,,127.82918830871583,113.29214958190917,0.005671751260304104,2020-03-03,2020-03-05,2 days,
1,546,547,166.27000427246094,161.57000732421875,,,-5.519596977233887,0.8196000289916993,-0.033196588893984184,2020-03-05,2020-03-06,1 days,
140,547,548,161.57000732421875,150.6199951171875,,,-1642.2682098388673,109.2665008544922,-0.07260312360817975,2020-03-06,2020-03-09,3 days,
10,548,549,150.6199951171875,160.9199981689453,,,95.2115306854248,7.78849983215332,0.06321307513743234,2020-03-09,2020-03-10,1 days,
118,549,550,160.9199981689453,153.6300048828125,,,-953.0114586639404,92.79225090026856,-0.050188717285983675,2020-03-10,2020-03-11,1 days,
28,550,552,153.6300048828125,158.8300018310547,,,123.72771408081054,21.872200469970704,0.028762916038622514,2020-03-11,2020-03-13,2 days,
99,552,582,158.8300018310547,174.0500030517578,,,1424.3923196411133,82.38780120849609,0.090586167868966,2020-03-13,2020-04-27,45 days,
-29,582,646,174.0500030517578,202.02000427246097,,,-838.3951109313973,27.265075531005863,-0.16610270457976722,2020-04-27,2020-07-28,92 days,
111,646,683,202.02000427246097,200.38999938964844,,,-292.59931800842605,111.66877601623537,-0.013048360737645677,2020-07-28,2020-09-18,52 days,
1,683,684,200.38999938964844,202.5399932861328,,,1.1426689147949218,1.0073249816894532,0.005702225252134743,2020-09-18,2020-09-21,3 days,
110,684,686,202.5399932861328,200.58999633789065,,,-325.36041145324396,110.86074714660646,-0.014603643825166136,2020-09-21,2020-09-23,2 days,
2,686,687,200.58999633789065,203.19000244140625,,,3.1811122131347087,2.0188999938964844,0.007929388980535634,2020-09-23,2020-09-24,1 days,
108,687,711,203.19000244140625,202.67999267578125,,,-164.66595336914062,109.58489868164062,-0.007503739037837988,2020-09-24,2020-10-28,34 days,
2,711,712,202.67999267578125,204.72000122070312,,,2.043017120361328,2.036999969482422,0.00504000689310625,2020-10-28,2020-10-29,1 days,
107,712,713,204.72000122070312,202.47000122070312,,,-349.6733256530762,108.92332565307618,-0.01596314471774745,2020-10-29,2020-10-30,1 days,
3,713,714,202.47000122070312,202.3300018310547,,,-3.4559981918334963,3.036000022888184,-0.00568972880096987,2020-10-30,2020-11-02,3 days,
107,714,715,202.3300018310547,206.42999267578125,,,329.35572185516355,109.34329853057861,0.015213220138403826,2020-11-02,2020-11-03,1 days,
1,715,731,206.42999267578125,213.8699951171875,,,6.389252471923828,1.0507499694824218,0.030951182960892675,2020-11-03,2020-11-25,22 days,
103,731,732,213.8699951171875,215.22999572753903,,,29.586815223690934,110.49324764251708,0.0013431086164392304,2020-11-25,2020-11-27,2 days,
1,732,762,215.22999572753903,214.92999267578125,,,-1.3754030227660847,1.0753999710083006,-0.006390387260459821,2020-11-27,2021-01-12,46 days,
103,762,764,214.92999267578125,213.02000427246097,,,-306.9259297561616,110.19712421417238,-0.013864344192231775,2021-01-12,2021-01-14,2 days,
2,764,765,213.02000427246097,212.6499938964844,,,-2.8683707427978518,2.1283499908447268,-0.006732632347357096,2021-01-14,2021-01-15,1 days,
103,765,810,212.6499938964844,237.5800018310547,,,2451.856593360898,115.93422389984133,0.1119418463601705,2021-01-15,2021-03-23,67 days,
-30,810,836,237.5800018310547,252.5099945068359,,,-484.6565299987784,36.75674972534179,-0.0679990636506269,2021-03-23,2021-04-29,37 days,
90,836,839,252.5099945068359,247.7899932861328,,,-537.3676071166967,112.56749725341797,-0.023645603421942465,2021-04-29,2021-05-04,5 days,
1,839,840,247.7899932861328,246.47000122070312,,,-2.5556420516967773,1.2356499862670898,-0.010313741962717917,2021-05-04,2021-05-05,1 days,
90,840,843,246.47000122070312,247.17999267578125,,,-47.17201766967774,111.071248626709,-0.002126561151731079,2021-05-05,2021-05-10,5 days,
1,843,844,247.17999267578125,246.22999572753903,,,-2.1835219192505164,1.2335249710083007,-0.008833732437700113,2021-05-10,2021-05-11,1 days,
90,844,845,246.22999572753903,239.0,,,-759.8763645172094,109.17674903869627,-0.034289367109441846,2021-05-11,2021-05-12,1 days,
4,845,846,239.0,243.02999877929688,,,11.29969512939453,4.8202999877929695,0.01181976477970129,2021-05-12,2021-05-13,1 days,
