Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
20000,207,212,0.7136459946632385,0.7072110176086426,,,-157.11668133735657,28.417140245437622,-0.011008026564452156,2023-07-27,2023-08-01,5 days,
8240,212,213,0.7072110176086426,0.6851950287818909,,,-192.8851737546921,11.473425822257997,-0.033099590207594905,2023-08-01,2023-08-02,1 days,
20848,213,214,0.6851950287818909,0.6641349792480469,,,-467.1907446889877,28.130832007408145,-0.03270511110057577,2023-08-02,2023-08-03,1 days,
9026,214,215,0.6641349792480469,0.6355389952659607,,,-269.8382087162733,11.730857293963432,-0.0450144306364482,2023-08-03,2023-08-04,1 days,
22104,215,216,0.6355389952659607,0.6284229755401611,,,-185.23111542177202,27.938615402698517,-0.013185629456299202,2023-08-04,2023-08-05,1 days,
9322,216,217,0.6284229755401611,0.6230869889259338,,,-61.40864310657978,11.666575888752938,-0.010482583920537168,2023-08-05,2023-08-06,1 days,
22349,217,218,0.6230869889259338,0.6219310164451599,,,-53.65973637485504,27.824907402038576,-0.0038533792693758195,2023-08-06,2023-08-07,1 days,
9368,218,219,0.6219310164451599,0.6424059867858887,,,179.96521310567857,11.844309046268464,0.030888688342482103,2023-08-07,2023-08-08,1 days,
21391,219,220,0.6424059867858887,0.6433650255203247,,,-6.989130155920982,27.50392772424221,-0.0005086071496701915,2023-08-08,2023-08-09,1 days,
9320,220,221,0.6433650255203247,0.6329860091209412,,,-108.62802448511124,11.895591642856598,-0.018116259000244057,2023-08-09,2023-08-10,1 days,
21859,221,222,0.6329860091209412,0.6316750049591064,,,-56.30146508032084,27.644225106775764,-0.004069071257185805,2023-08-10,2023-08-11,1 days,
9369,222,223,0.6316750049591064,0.6272050142288208,,,-53.673790051817896,11.79444689977169,-0.00906933265444697,2023-08-11,2023-08-12,1 days,
22063,223,224,0.6272050142288208,0.6261019706726074,,,-51.98816198861599,27.651712007880214,-0.0037569064144234495,2023-08-12,2023-08-13,1 days,
9410,224,225,0.6261019706726074,0.6342819929122925,,,65.11379617810249,11.860213097333908,0.011051934988587555,2023-08-13,2023-08-14,1 days,
21675,225,226,0.6342819929122925,0.6095989942550659,,,-561.9651162922382,26.961120396852493,-0.040875950971509034,2023-08-14,2023-08-15,1 days,
10487,226,227,0.6095989942550659,0.5883280038833618,,,-235.6315364575386,12.562660429477692,-0.03685852106317805,2023-08-15,2023-08-16,1 days,
22757,227,228,0.5883280038833618,0.5071420073509216,,,-1872.4793341343998,24.92961104565859,-0.13985645082430426,2023-08-16,2023-08-17,1 days,
15074,228,229,0.5071420073509216,0.5060999989509583,,,-30.98084462404251,15.273610002994538,-0.004052613225634622,2023-08-17,2023-08-18,1 days,
22818,229,230,0.5060999989509583,0.5196290016174316,,,285.2996985086203,23.405084334969523,0.02470514461928823,2023-08-18,2023-08-19,1 days,
14201,230,231,0.5196290016174316,0.5395470261573792,,,267.8145077213645,15.041358770430088,0.03629290985197389,2023-08-19,2023-08-20,1 days,
21550,231,232,0.5395470261573792,0.524537980556488,,,-346.3759645938873,22.931031894683837,-0.02979004577613346,2023-08-20,2023-08-21,1 days,
15093,232,233,0.524537980556488,0.5209299921989441,,,-70.23461639320851,15.779248112797738,-0.0088715336215739,2023-08-21,2023-08-22,1 days,
21775,233,234,0.5209299921989441,0.5299019813537598,,,172.48319762200117,22.881866224110126,0.015205799819331301,2023-08-22,2023-08-23,1 days,
14533,234,235,0.5299019813537598,0.5184130072593689,,,-182.2044222432971,15.2351617295146,-0.02365963805414451,2023-08-23,2023-08-24,1 days,
22509,235,236,0.5184130072593689,0.5262460112571716,,,152.79885713875294,23.514229847788812,0.013094472716210052,2023-08-24,2023-08-25,1 days,
14043,236,237,0.5262460112571716,0.5234699845314026,,,-53.72490503883362,14.741161728858948,-0.007269875000891919,2023-08-25,2023-08-26,1 days,
22676,237,238,0.5234699845314026,0.5238440036773682,,,-15.26763384270668,23.748891996622085,-0.001286214801495949,2023-08-26,2023-08-27,1 days,
14017,238,239,0.5238440036773682,0.523248016834259,,,-23.031036431372165,14.677088851511478,-0.0031365804554149535,2023-08-27,2023-08-28,1 days,
22708,239,240,0.523248016834259,0.5400649905204773,,,357.73412669563294,24.145711771011353,0.03010744459993532,2023-08-28,2023-08-29,1 days,
13002,240,241,0.5400649905204773,0.528194010257721,,,-168.23598890447616,13.889503528118134,-0.023958670698251652,2023-08-29,2023-08-30,1 days,
23447,241,267,0.528194010257721,0.5054609775543213,,,-557.2575262958408,24.236108499228955,-0.044996132537768206,2023-08-30,2023-09-25,26 days,
-23447,267,612,0.5054609775543213,0.5581759810447693,,,-1260.947782608807,24.939095768272878,-0.10639523689693252,2023-09-25,2024-09-04,345 days,
23612,612,638,0.5581759810447693,0.6114919781684875,,,1231.2791242322921,27.61819985294342,0.09342273930687554,2024-09-04,2024-09-30,26 days,
-23612,638,652,0.6114919781684875,0.5480210185050964,,,1471.2978786945343,27.378420877456666,0.10190067718198023,2024-09-30,2024-10-14,14 days,
35457,652,653,0.5480210185050964,0.5414519906044006,,,-271.54746675896644,38.62944448399544,-0.013974830619993921,2024-10-14,2024-10-15,1 days,
328,653,713,0.5414519906044006,2.398705005645752,,,608.2146174387932,0.9643714947700501,3.4247041108394636,2024-10-15,2024-12-14,60 days,
-131,713,719,2.398705005645752,2.276885986328125,,,15.345789110660553,0.6125024199485779,0.04883611284002681,2024-12-14,2024-12-20,6 days,
3749,719,720,2.276885986328125,2.238111972808838,,,-162.29050403261186,16.926727348804476,-0.019012375559583974,2024-12-20,2024-12-21,1 days,
3421,720,721,2.238111972808838,2.1993319988250732,,,-147.84678682541846,15.18049582695961,-0.019309765767063253,2024-12-21,2024-12-22,1 days,
3586,721,726,2.1993319988250732,2.1416499614715576,,,-222.41454725933076,15.566761309623718,-0.028200844323160935,2024-12-22,2024-12-27,5 days,
4699,726,727,2.1416499614715576,2.180824041366577,,,163.76769608736038,20.311305339336396,0.016273250306616135,2024-12-27,2024-12-28,1 days,
4209,727,728,2.180824041366577,2.093179941177368,,,-386.8833004589081,17.989282762527466,-0.04214833587131315,2024-12-28,2024-12-29,1 days,
4885,728,729,2.093179941177368,2.0575709342956543,,,-194.22641664385796,20.276418026685715,-0.018994906732587396,2024-12-29,2024-12-30,1 days,
4499,729,729,2.0575709342956543,2.0575709342956543,,,-18.514023266792297,18.514023266792297,-0.002,2024-12-30,2024-12-30,0 days,
