combo_index,buy_pullback_rsi,sell_overbought_rsi,min_atr,extreme_setup_rsi,extreme_setup_rel_vol,return_pct,max_drawdown_pct,max_drawdown_abs,win_rate_pct,profit_factor,sharpe_ratio,trade_count
153,46.0,74.0,0.5,35.0,1.1,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
154,46.0,74.0,1.5,25.0,0.9,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
155,46.0,74.0,1.5,25.0,1.0,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
156,46.0,74.0,1.5,25.0,1.1,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
157,46.0,74.0,1.5,30.0,0.9,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
158,46.0,74.0,1.5,30.0,1.0,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
159,46.0,74.0,1.5,30.0,1.1,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
160,46.0,74.0,1.5,35.0,0.9,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
161,46.0,74.0,1.5,35.0,1.0,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
162,46.0,74.0,1.5,35.0,1.1,3.854630332351589,-10.102936840594989,10.102936840594989,43.84615384615385,1.123269973718414,0.10953429069852602,130
163,46.0,74.0,2.5,25.0,0.9,11.772825853912247,-10.130297965520974,10.130297965520974,44.09448818897638,1.3480313247333289,0.36235966718673335,127
164,46.0,74.0,2.5,25.0,1.0,11.772825853912247,-10.130297965520974,10.130297965520974,44.09448818897638,1.3480313247333289,0.36235966718673335,127
165,46.0,74.0,2.5,25.0,1.1,11.772825853912247,-10.130297965520974,10.130297965520974,44.09448818897638,1.3480313247333289,0.36235966718673335,127
