Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
98,208,307,202.67999267578125,237.5800018310547,,,3377.055417755127,43.14547946166992,0.1700204776299279,2020-10-28,2021-03-23,146 days,
-29,307,333,237.5800018310547,252.5099945068359,,,-447.18239749145425,14.212609893798827,-0.06490480071249628,2021-03-23,2021-04-29,37 days,
81,333,336,252.5099945068359,247.7899932861328,,,-422.84439788818133,40.52429901123047,-0.020673641923328843,2021-04-29,2021-05-04,5 days,
1,336,337,247.7899932861328,246.47000122070312,,,-1.8142520599365235,0.49425999450683594,-0.00732173255213554,2021-05-04,2021-05-05,1 days,
82,337,341,246.47000122070312,246.22999572753903,,,-60.08185018921131,40.40139974975585,-0.0029727978515983206,2021-05-05,2021-05-11,6 days,
1,341,342,246.22999572753903,239.0,,,-7.715225723266573,0.48522999572753905,-0.031333411270508676,2021-05-11,2021-05-12,1 days,
84,342,394,239.0,286.5400085449219,,,3949.215357055664,44.14536071777344,0.19671325747438057,2021-05-12,2021-07-27,76 days,
-33,394,426,286.5400085449219,295.7099914550781,,,-321.82368603515624,19.21425,-0.03403445459389432,2021-07-27,2021-09-10,45 days,
71,426,438,295.7099914550781,283.5199890136719,,,-906.615501953125,41.125328613281255,-0.04318160627255909,2021-09-10,2021-09-28,18 days,
3,438,439,283.5199890136719,284.0,,,-0.26252700805664064,1.7025599670410156,-0.000308651968385048,2021-09-28,2021-09-29,1 days,
71,439,440,284.0,281.9200134277344,,,-187.85936758422852,40.18032095336915,-0.009316572484835781,2021-09-29,2021-09-30,1 days,
3,440,442,281.9200134277344,283.1099853515625,,,1.8748257751464843,1.6950899963378907,0.002216734872598981,2021-09-30,2021-10-04,4 days,
71,442,443,283.1099853515625,288.760009765625,,,360.5489637451172,40.60276965332031,0.017937037482585943,2021-10-04,2021-10-05,1 days,
1,443,444,288.760009765625,293.1099853515625,,,3.7681055908203125,0.5818699951171875,0.013049263967953015,2021-10-05,2021-10-06,1 days,
70,444,477,293.1099853515625,339.8299865722656,,,3226.0942874145508,44.30579803466797,0.15723470216649726,2021-10-06,2021-11-22,47 days,
-21,477,482,339.8299865722656,330.5899963378906,,,179.96097528076172,14.07881964111328,0.025217227996572025,2021-11-22,2021-11-30,8 days,
65,482,485,330.5899963378906,323.010009765625,,,-535.1831275939942,42.48400039672852,-0.024905734201205957,2021-11-30,2021-12-03,3 days,
2,485,486,323.010009765625,326.19000244140625,,,5.061585327148437,1.2984000244140625,0.00783502859682443,2021-12-03,2021-12-06,3 days,
64,486,492,326.19000244140625,328.3399963378906,,,95.709689453125,41.889919921875006,0.004584640505570715,2021-12-06,2021-12-14,8 days,
1,492,495,328.3399963378906,323.79998779296875,,,-5.1921485290527345,0.6521399841308594,-0.015813329435837516,2021-12-14,2021-12-17,3 days,
65,495,503,323.79998779296875,339.32000732421875,,,965.6984698486328,43.10279968261719,0.045882952736959484,2021-12-17,2021-12-30,13 days,
