risk_pct,max_pos_pct,sl_mult,tp_mult,sma_fast,sma_slow,sma_long,Return [%],Max Drawdown [%],Sharpe Ratio,Profit Factor,Total Trades,Calmar Ratio
0.006,0.1,2.0,8.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.006,0.1,2.0,10.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.006,0.1,1.8,10.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.007,0.1,2.0,10.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.007,0.1,1.5,10.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.008,0.1,2.0,6.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.007,0.1,2.0,6.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.006,0.1,1.5,6.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.005,0.1,2.0,10.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.008,0.1,2.0,8.0,10,40,180,54.25722601913981,15.264431570646833,0.6855753780518431,2.2627103166331777,93,0.36461573281542586
0.005,0.08,1.5,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,2.0,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,2.0,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,2.0,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,1.8,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,1.8,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,1.5,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,1.5,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,1.8,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,1.5,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,1.5,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,2.0,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,2.0,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,1.8,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,2.0,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,1.5,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,1.8,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,1.8,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,2.0,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,1.5,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,1.5,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,1.8,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,2.0,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,1.5,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,1.8,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,1.8,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,1.8,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,1.5,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,1.8,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.008,0.08,1.5,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,2.0,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,1.5,10.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,2.0,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.08,1.8,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.005,0.08,2.0,6.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.007,0.08,2.0,8.0,10,40,180,42.73652192025564,12.561478489689062,0.6808630508627298,2.302088937240101,93,0.36195477913732926
0.006,0.12,1.8,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,1.8,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,2.0,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,1.8,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,1.8,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,1.8,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,1.5,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,1.5,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,1.8,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,1.5,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,2.0,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,2.0,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,1.5,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,2.0,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,2.0,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,1.5,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,1.5,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,1.8,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,1.8,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,1.5,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,1.5,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,2.0,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,2.0,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,1.8,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.007,0.12,2.0,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,1.5,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,2.0,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,1.8,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,1.5,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,2.0,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,1.5,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,2.0,6.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,1.5,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.006,0.12,2.0,8.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.008,0.12,1.8,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.12,1.8,10.0,15,60,150,72.50213431874656,19.784526463531574,0.6984816469077194,2.3542561679201732,82,0.3563702815045389
0.005,0.1,1.5,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,1.8,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,1.5,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,1.8,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,1.8,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,1.8,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,1.5,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,2.0,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,1.8,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,2.0,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,2.0,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,1.8,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,2.0,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,2.0,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,2.0,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,2.0,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,1.5,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,1.8,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,2.0,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,2.0,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,1.8,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,1.5,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,1.5,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,1.8,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,1.5,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,1.5,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,2.0,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,1.8,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,1.5,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,1.8,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,1.8,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.005,0.1,2.0,6.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.1,2.0,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.006,0.1,1.5,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,1.5,10.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.007,0.1,1.5,8.0,15,60,150,59.321769296258964,17.04389093024178,0.6933977286056222,2.3876371458171324,82,0.3516008183577897
0.008,0.12,1.5,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,1.5,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,1.8,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,1.8,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,1.8,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,2.0,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,2.0,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,1.5,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,2.0,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,2.0,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,2.0,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,2.0,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,1.8,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,2.0,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,1.5,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,1.8,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,2.0,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,2.0,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,1.5,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,1.8,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,2.0,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,1.5,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,2.0,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,1.5,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,1.5,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,2.0,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,1.8,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,1.8,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,1.5,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.12,1.8,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,1.5,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.006,0.12,1.8,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,1.5,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,1.8,8.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.007,0.12,1.8,10.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.008,0.12,1.5,6.0,15,50,120,70.79776610943335,19.91485861505782,0.6848911817578471,2.167374563503304,91,0.34737261304805234
0.005,0.08,1.5,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,2.0,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,2.0,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,2.0,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,1.8,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,2.0,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,2.0,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,2.0,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,1.8,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,1.8,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,2.0,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,1.8,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,2.0,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,1.5,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,1.5,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.007,0.08,1.5,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,1.5,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,2.0,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,1.8,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,2.0,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,1.8,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,1.8,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,1.8,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,2.0,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,2.0,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,1.8,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,1.8,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,1.5,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,1.5,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.005,0.08,1.8,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,1.8,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,1.5,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.006,0.08,1.5,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,1.5,8.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,1.5,6.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.08,1.5,10.0,15,60,150,46.549475992105,14.120547863561054,0.687506450428534,2.4218564782604703,82,0.3464209261968487
0.008,0.12,2.0,6.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.008,0.12,2.0,10.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.006,0.12,1.8,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.006,0.12,2.0,6.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.008,0.12,1.8,10.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.006,0.12,1.8,6.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.008,0.12,1.5,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.005,0.12,1.8,10.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.005,0.12,1.8,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.008,0.12,1.8,6.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.005,0.12,2.0,10.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.008,0.12,1.8,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.006,0.12,2.0,10.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.006,0.12,1.5,6.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.006,0.12,1.5,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.006,0.12,2.0,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.007,0.12,1.5,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.007,0.12,1.5,10.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.005,0.12,1.5,10.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
0.005,0.12,2.0,8.0,15,50,150,69.51441949054049,19.763257164993632,0.677461817338911,2.2723328424259734,84,0.34494105820164905
